Fitness,all
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0, 0
0.25, 0.25
0.3333333, 0.3333333
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.3333333, 0.3333333
0.3333333, 0.3333333
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0, 0
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
1, 1
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0, 0
0.25, 0.25
0, 0
0.6666667, 0.6666667
0, 0
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
-0.5, -0.5
0.5, 0.5
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.6666667, 0.6666667
0, 0
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0, 0
0.25, 0.25
0.25, 0.25
0, 0
0.6666667, 0.6666667
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0, 0
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.2, 0.2
0.1666667, 0.1666667
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
1, 1
0.25, 0.25
0, 0
0.5, 0.5
0.25, 0.25
0.25, 0.25
0.4, 0.4
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0, 0
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.5, 0.5
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.6666667, 0.6666667
0.25, 0.25
0.25, 0.25
0.3333333, 0.3333333
0.6666667, 0.6666667
0.25, 0.25
0.25, 0.25
0.2857143, 0.2857143
0.25, 0.25
0.7, 0.7
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.3333333, 0.3333333
0.25, 0.25
0.4, 0.4
0.6666667, 0.6666667
0.6666667, 0.6666667
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.4, 0.4
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.6666667, 0.6666667
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.2, 0.2
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.3333334, 0.3333334
0.25, 0.25
1, 1
0.6666667, 0.6666667
0, 0
0.5, 0.5
0.3333334, 0.3333334
0.25, 0.25
0.6, 0.6
1, 1
0.6666667, 0.6666667
0.25, 0.25
0.25, 0.25
0.3333333, 0.3333333
0.3333333, 0.3333333
0.25, 0.25
0.25, 0.25
1, 1
0.25, 0.25
0.25, 0.25
0.5, 0.5
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.3333333, 0.3333333
0.6666667, 0.6666667
0.25, 0.25
-0.2, -0.2
0.6, 0.6
0.25, 0.25
0.1666667, 0.1666667
0.4, 0.4
0.06666663, 0.06666663
0.5, 0.5
0.6666667, 0.6666667
0.25, 0.25
0.25, 0.25
0.3333334, 0.3333334
0.25, 0.25
0.25, 0.25
0.2, 0.2
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.4, 0.4
0.25, 0.25
0.3333334, 0.3333334
0.5, 0.5
0.25, 0.25
0.3333333, 0.3333333
0.6666667, 0.6666667
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.4, 0.4
0.3333334, 0.3333334
0.25, 0.25
0.25, 0.25
0.5, 0.5
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.3333333, 0.3333333
0.25, 0.25
0.25, 0.25
0.3333334, 0.3333334
0.25, 0.25
0.25, 0.25
1, 1
-4.470348E-08, -4.470348E-08
1, 1
0.6666667, 0.6666667
0.25, 0.25
0.25, 0.25
0.6666667, 0.6666667
0.25, 0.25
0.5, 0.5
0.3333333, 0.3333333
0.25, 0.25
0.6, 0.6
0.6, 0.6
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.5, 0.5
0.5, 0.5
0.4666666, 0.4666666
0.4, 0.4
0.4, 0.4
0.4, 0.4
0.5, 0.5
0.25, 0.25
0.6666667, 0.6666667
1, 1
0.8333334, 0.8333334
0.3333334, 0.3333334
0.25, 0.25
0.25, 0.25
0.6666667, 0.6666667
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.6666667, 0.6666667
0.4, 0.4
0.6666667, 0.6666667
0.25, 0.25
0.4, 0.4
1, 1
0.4, 0.4
0, 0
0.6666667, 0.6666667
0.5, 0.5
0.5, 0.5
0.3333333, 0.3333333
0.4, 0.4
0.4, 0.4
0.5, 0.5
0.5, 0.5
0.4, 0.4
0.4666666, 0.4666666
0.25, 0.25
0.2, 0.2
0.3333334, 0.3333334
0.25, 0.25
0.4, 0.4
0.5, 0.5
0.75, 0.75
0.3333333, 0.3333333
0.25, 0.25
0.25, 0.25
1, 1
0.6666667, 0.6666667
0.3, 0.3
0.4, 0.4
0.8333334, 0.8333334
0.3333333, 0.3333333
0.4, 0.4
1, 1
0.5, 0.5
0.5, 0.5
1, 1
0.25, 0.25
0.5, 0.5
0.25, 0.25
0.2, 0.2
0.75, 0.75
0.2, 0.2
0.75, 0.75
0.6666667, 0.6666667
1, 1
0.6666667, 0.6666667
0.25, 0.25
0.6666667, 0.6666667
1, 1
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.6666667, 0.6666667
0.6666667, 0.6666667
0.25, 0.25
0.25, 0.25
1, 1
0.3333333, 0.3333333
0.6666667, 0.6666667
1, 1
0.3333333, 0.3333333
0.25, 0.25
1, 1
1, 1
0.2, 0.2
0.25, 0.25
0, 0
0.75, 0.75
4.470348E-08, 4.470348E-08
0.7333333, 0.7333333
0.4, 0.4
0.8333334, 0.8333334
0.6666667, 0.6666667
0.25, 0.25
0.4666666, 0.4666666
0.1666667, 0.1666667
0.25, 0.25
0.5, 0.5
0.25, 0.25
0.6666667, 0.6666667
0.25, 0.25
0.6666667, 0.6666667
0.06666666, 0.06666666
0.3714285, 0.3714285
0.25, 0.25
0.25, 0.25
0.25, 0.25
0.4, 0.4
0.3333334, 0.3333334
0.25, 0.25
0.6, 0.6
0.2, 0.2
0.3333334, 0.3333334
0.8333334, 0.8333334
1, 1
0.6666667, 0.6666667
1, 1
0.6666667, 0.6666667
0.25, 0.25
0.25, 0.25
0.5, 0.5
-0.0833333, -0.0833333
0.3333333, 0.3333333
0, 0
-4.470348E-08, -4.470348E-08
0.5, 0.5
0.25, 0.25
0.3333334, 0.3333334
0.5, 0.5
0.3888889, 0.3888889
0.5, 0.5
0.1666667, 0.1666667
1, 1
0.6666667, 0.6666667
0.6666667, 0.6666667
0.75, 0.75
0.5, 0.5
0.6666667, 0.6666667
0.7, 0.7
1, 1
1, 1
1, 1
0.3333334, 0.3333334
0.5, 0.5
1, 1
0.6, 0.6
0.1666667, 0.1666667
0.3333333, 0.3333333
0.6666667, 0.6666667
1, 1
0.25, 0.25
0.4, 0.4
1, 1
-0.3333333, -0.3333333
0.3333333, 0.3333333
0.3333333, 0.3333333
1, 1
0.4666666, 0.4666666
1, 1
1, 1
1, 1
1, 1
0.8333334, 0.8333334
0.6, 0.6
0.3333333, 0.3333333
0.3333333, 0.3333333
0.2, 0.2
0.6, 0.6
1, 1
0.3428572, 0.3428572
0.2, 0.2
1, 1
0.25, 0.25
0.5, 0.5
0.25, 0.25
1, 1
1, 1
0.4, 0.4
0.75, 0.75
0.5, 0.5
0.6666667, 0.6666667
0.3333334, 0.3333334
0.4, 0.4
0.4166667, 0.4166667
0.8, 0.8
0.25, 0.25
0.6666667, 0.6666667
0.1666667, 0.1666667
0.3333333, 0.3333333
0.5, 0.5
0.2, 0.2
0, 0
0.6666667, 0.6666667
0.3333333, 0.3333333
0.5, 0.5
0.5, 0.5
0.8333334, 0.8333334
0.75, 0.75
1, 1
0.6666666, 0.6666666
0.6666666, 0.6666666
0.5, 0.5
-0.3333333, -0.3333333
0.6666667, 0.6666667
1, 1
0.25, 0.25
0.6666667, 0.6666667
0.6666667, 0.6666667
0.6190476, 0.6190476
0.25, 0.25
0.2, 0.2
0.5, 0.5
0.6666667, 0.6666667
0.5, 0.5
0.6, 0.6
0.3333333, 0.3333333
0.5, 0.5
0.3333334, 0.3333334
0.6666667, 0.6666667
0.3333334, 0.3333334
0.6, 0.6
0.3333333, 0.3333333
0.7333333, 0.7333333
1, 1
0.5, 0.5
0.3, 0.3
0.6666667, 0.6666667
0.75, 0.75
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
0.5, 0.5
1, 1
0.3333334, 0.3333334
0.6666667, 0.6666667
0.6666667, 0.6666667
0.5, 0.5
1, 1
0.3333333, 0.3333333
0.3333333, 0.3333333
0.3428572, 0.3428572
0.6666667, 0.6666667
0.25, 0.25
1, 1
0.6666667, 0.6666667
0.25, 0.25
1, 1
0.6666667, 0.6666667
0.6666667, 0.6666667
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
0.5, 0.5
1, 1
1, 1
0.4, 0.4
0.1, 0.1
0.6666667, 0.6666667
1, 1
0.4, 0.4
0.4, 0.4
1, 1
1, 1
1, 1
1, 1
0.75, 0.75
0.6666667, 0.6666667
0.4, 0.4
0.5, 0.5
1, 1
1, 1
0.6666667, 0.6666667
1, 1
0.6666667, 0.6666667
0, 0
0.4, 0.4
0.4, 0.4
1, 1
0.4, 0.4
0.5, 0.5
1, 1
0.5, 0.5
0.8333334, 0.8333334
0.6666666, 0.6666666
0.6666667, 0.6666667
0.6666666, 0.6666666
0.2, 0.2
1, 1
0.3333334, 0.3333334
1, 1
0.6666666, 0.6666666
0.6666666, 0.6666666
0.3333333, 0.3333333
0.2571429, 0.2571429
0.25, 0.25
0, 0
-0.5, -0.5
0.4285715, 0.4285715
0.3333333, 0.3333333
1, 1
1, 1
0.3888889, 0.3888889
1, 1
0.25, 0.25
0.3333333, 0.3333333
0.3333333, 0.3333333
1, 1
1, 1
1, 1
0.3333333, 0.3333333
0.6, 0.6
1, 1
0.6666667, 0.6666667
1, 1
1, 1
0.25, 0.25
0.75, 0.75
0, 0
0.5, 0.5
0.3333334, 0.3333334
0.25, 0.25
0.5, 0.5
0.2, 0.2
1, 1
1, 1
0.6666667, 0.6666667
1, 1
1, 1
1, 1
1, 1
0.6666667, 0.6666667
1, 1
0.6666667, 0.6666667
0.6, 0.6
0.6666667, 0.6666667
0.6666666, 0.6666666
0.6666667, 0.6666667
1, 1
1, 1
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
0.1428572, 0.1428572
0.3333334, 0.3333334
0.6666667, 0.6666667
1, 1
1, 1
0.3333333, 0.3333333
0.6666667, 0.6666667
1, 1
0.6666667, 0.6666667
1, 1
1, 1
0.6666667, 0.6666667
-0.3333333, -0.3333333
1, 1
1, 1
1, 1
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
0.3333334, 0.3333334
1, 1
0.3333333, 0.3333333
1, 1
1, 1
0.75, 0.75
0.6666667, 0.6666667
1, 1
0.2, 0.2
0.5, 0.5
1, 1
1, 1
0.6666667, 0.6666667
0.3333334, 0.3333334
0.6666667, 0.6666667
0.6666667, 0.6666667
0.4, 0.4
0.3888889, 0.3888889
0.5, 0.5
0.5, 0.5
0.25, 0.25
1, 1
1, 1
1, 1
0.4166667, 0.4166667
0.5, 0.5
0.3333333, 0.3333333
0.2, 0.2
0.3333334, 0.3333334
0.3333333, 0.3333333
0.75, 0.75
0.2, 0.2
0.6666667, 0.6666667
0.6666666, 0.6666666
0.6666667, 0.6666667
1, 1
0.5, 0.5
1, 1
0.75, 0.75
-0.3333333, -0.3333333
0.6, 0.6
0.5, 0.5
1, 1
0.3333334, 0.3333334
1, 1
0.6666666, 0.6666666
0.6666666, 0.6666666
1, 1
0.3888889, 0.3888889
1, 1
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
-0.2, -0.2
0.25, 0.25
1, 1
1, 1
0.3333333, 0.3333333
1, 1
1, 1
0.3333333, 0.3333333
1, 1
1, 1
1, 1
1, 1
0.5, 0.5
0.6666667, 0.6666667
1, 1
1, 1
0.5, 0.5
1, 1
1, 1
1, 1
0.6666667, 0.6666667
0.3333334, 0.3333334
0.6666667, 0.6666667
0.75, 0.75
0.5, 0.5
0.5, 0.5
0.3333333, 0.3333333
0.5, 0.5
1, 1
0.4, 0.4
0.6666667, 0.6666667
0.4166667, 0.4166667
0.75, 0.75
1, 1
0.3333333, 0.3333333
0.3333334, 0.3333334
0.6666667, 0.6666667
1, 1
0.3333333, 0.3333333
0.6666667, 0.6666667
1, 1
1, 1
0.2, 0.2
1, 1
0.75, 0.75
0.6666667, 0.6666667
0.6666666, 0.6666666
1, 1
1, 1
1, 1
1, 1
0.3333333, 0.3333333
-0.3333333, -0.3333333
0.6666667, 0.6666667
0.6666667, 0.6666667
0.25, 0.25
0.6666667, 0.6666667
1, 1
0.6666667, 0.6666667
1, 1
1, 1
0.6666667, 0.6666667
0.3333334, 0.3333334
0.6666667, 0.6666667
0.3333334, 0.3333334
1, 1
0.3888889, 0.3888889
0.6666667, 0.6666667
0.4, 0.4
0.3333333, 0.3333333
1, 1
1, 1
0.3333333, 0.3333333
1, 1
1, 1
0.6666667, 0.6666667
0.5, 0.5
1, 1
0.6666667, 0.6666667
1, 1
1, 1
1, 1
0.25, 0.25
1, 1
0.3333334, 0.3333334
1, 1
1, 1
0.1666667, 0.1666667
1, 1
0.6666667, 0.6666667
0.6666667, 0.6666667
0.5, 0.5
0.3, 0.3
0.6666667, 0.6666667
1, 1
1, 1
0.6666667, 0.6666667
0.3, 0.3
0.3333334, 0.3333334
0.6666666, 0.6666666
1, 1
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
0.6666667, 0.6666667
-0.6, -0.6
0.3333333, 0.3333333
0.25, 0.25
0.6666667, 0.6666667
1, 1
1, 1
1, 1
0.4, 0.4
0, 0
0.25, 0.25
0, 0
0.5, 0.5
0.3, 0.3
0.3333334, 0.3333334
1, 1
0.6666666, 0.6666666
1, 1
0.25, 0.25
0.3333333, 0.3333333
0.3333334, 0.3333334
1, 1
1, 1
1, 1
0.3333333, 0.3333333
1, 1
0.6666666, 0.6666666
0.6, 0.6
0.7333333, 0.7333333
0.3, 0.3
1, 1
1, 1
-0.2, -0.2
1, 1
1, 1
1, 1
1, 1
1, 1
0.6666667, 0.6666667
1, 1
0.3333333, 0.3333333
0.3333334, 0.3333334
1, 1
0.3333333, 0.3333333
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
1, 1
0.3333334, 0.3333334
0.6666667, 0.6666667
0.7, 0.7
1, 1
1, 1
0.6666667, 0.6666667
0.6666666, 0.6666666
0.75, 0.75
1, 1
0.6666667, 0.6666667
0.3333333, 0.3333333
1, 1
1, 1
1, 1
0.6666667, 0.6666667
1, 1
0.75, 0.75
1, 1
1, 1
0.3333334, 0.3333334
1, 1
0.6666667, 0.6666667
0.75, 0.75
0.6666667, 0.6666667
1, 1
0.2, 0.2
1, 1
0.3333333, 0.3333333
1, 1
0.3333333, 0.3333333
1, 1
1, 1
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
1, 1
1, 1
0.6666667, 0.6666667
1, 1
1, 1
0.3333334, 0.3333334
0.6666667, 0.6666667
0.6666667, 0.6666667
0.75, 0.75
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.6666667, 0.6666667
1, 1
1, 1
1, 1
0.3333334, 0.3333334
0.6666667, 0.6666667
1, 1
1, 1
1, 1
1, 1
1, 1
0.75, 0.75
1, 1
1, 1
1, 1
1, 1
1, 1
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.2, 0.2
0.75, 0.75
0.6666667, 0.6666667
1, 1
1, 1
0.6666667, 0.6666667
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
1, 1
1, 1
1, 1
0.5, 0.5
1, 1
1, 1
0.3333333, 0.3333333
0.6666667, 0.6666667
1, 1
0.3333333, 0.3333333
1, 1
1, 1
1, 1
1, 1
0.7333333, 0.7333333
1, 1
1, 1
0.6, 0.6
1, 1
1, 1
1, 1
1, 1
1, 1
0.6666667, 0.6666667
1, 1
-0.2, -0.2
0.75, 0.75
0.6666667, 0.6666667
1, 1
0.3333333, 0.3333333
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.6666667, 0.6666667
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
0.6666667, 0.6666667
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.6666667, 0.6666667
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
1, 1
0.75, 0.75
0, 0
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
-0.5, -0.5
1, 1
1, 1
1, 1
1, 1
-0.2, -0.2
0.3333333, 0.3333333
1, 1
0.6666667, 0.6666667
1, 1
0.3, 0.3
1, 1
1, 1
1, 1
1, 1
0.3333334, 0.3333334
0.5, 0.5
1, 1
1, 1
1, 1
1, 1
1, 1
0.6666667, 0.6666667
1, 1
0.7333333, 0.7333333
1, 1
1, 1
0.75, 0.75
0.6666667, 0.6666667
1, 1
1, 1
0.5, 0.5
0.3333334, 0.3333334
1, 1
0.6, 0.6
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.3333334, 0.3333334
0.6666667, 0.6666667
0.7333333, 0.7333333
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
0.6666667, 0.6666667
1, 1
0.6666667, 0.6666667
0.5333333, 0.5333333
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.6666667, 0.6666667
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.75, 0.75
0.5, 0.5
1, 1
1, 1
1, 1
1, 1
1, 1
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
1, 1
1, 1
1, 1
0.6666667, 0.6666667
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.3333333, 0.3333333
1, 1
0.6, 0.6
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
-0.2, -0.2
1, 1
0.6, 0.6
0.7333333, 0.7333333
0.7333333, 0.7333333
0.6666667, 0.6666667
1, 1
-0.2, -0.2
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.5, 0.5
1, 1
1, 1
1, 1
0.45, 0.45
1, 1
0.3333333, 0.3333333
1, 1
0.3333333, 0.3333333
-0.3333333, -0.3333333
1, 1
1, 1
1, 1
1, 1
0.75, 0.75
1, 1
1, 1
1, 1
1, 1
1, 1
0.6666667, 0.6666667
0.3333334, 0.3333334
1, 1
1, 1
1, 1
1, 1
0.7333333, 0.7333333
0.7333333, 0.7333333
0.6666667, 0.6666667
0.6666666, 0.6666666
0.6, 0.6
1, 1
0.5, 0.5
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.5333333, 0.5333333
1, 1
0.6666667, 0.6666667
0.3333333, 0.3333333
0.1666667, 0.1666667
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.5, 0.5
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.3333334, 0.3333334
1, 1
0.3333333, 0.3333333
1, 1
0.5, 0.5
1, 1
0.5, 0.5
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.7333333, 0.7333333
0.3333333, 0.3333333
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
1, 1
1, 1
0.6666667, 0.6666667
1, 1
1, 1
0.5, 0.5
1, 1
1, 1
0.4, 0.4
0.3333333, 0.3333333
-0.3333333, -0.3333333
1, 1
0.6666667, 0.6666667
1, 1
1, 1
1, 1
1, 1
1, 1
0.3333333, 0.3333333
0.6666667, 0.6666667
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
1, 1
1, 1
1, 1
1, 1
0.75, 0.75
0.5, 0.5
0.3333333, 0.3333333
-0.3333333, -0.3333333
1, 1
0.75, 0.75
0.4, 0.4
1, 1
1, 1
1, 1
1, 1
1, 1
0.25, 0.25
1, 1
1, 1
1, 1
1, 1
0.5, 0.5
1, 1
0.6666667, 0.6666667
1, 1
1, 1
1, 1
1, 1
0.6666666, 0.6666666
1, 1
1, 1
0.6666667, 0.6666667
1, 1
0.5, 0.5
0.1666667, 0.1666667
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.75, 0.75
1, 1
1, 1
0.6666667, 0.6666667
0.3333334, 0.3333334
1, 1
1, 1
1, 1
0.5, 0.5
0.3333334, 0.3333334
0.5, 0.5
0.3333333, 0.3333333
0.6666667, 0.6666667
1, 1
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
0.5, 0.5
0.6666667, 0.6666667
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.3333333, 0.3333333
0.2, 0.2
1, 1
1, 1
1, 1
1, 1
1, 1
0.4285715, 0.4285715
0, 0
1, 1
1, 1
1, 1
1, 1
1, 1
0.6666667, 0.6666667
0.3333334, 0.3333334
1, 1
1, 1
-0.3333333, -0.3333333
1, 1
0.7, 0.7
1, 1
1, 1
1, 1
-0.3333333, -0.3333333
0.5, 0.5
0.5, 0.5
1, 1
1, 1
1, 1
0.6666667, 0.6666667
0.6666667, 0.6666667
1, 1
1, 1
1, 1
1, 1
1, 1
0.3333333, 0.3333333
0.6666667, 0.6666667
0.3333334, 0.3333334
1, 1
1, 1
0.6666667, 0.6666667
0, 0
1, 1
1, 1
0.5, 0.5
1, 1
0.5, 0.5
1, 1
1, 1
1, 1
0.1333334, 0.1333334
0.3333333, 0.3333333
1, 1
1, 1
0.5, 0.5
1, 1
-0.2, -0.2
0.5, 0.5
1, 1
1, 1
1, 1
0.2, 0.2
-0.2, -0.2
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.75, 0.75
0.6666667, 0.6666667
1, 1
1, 1
0.3333333, 0.3333333
0.6666667, 0.6666667
1, 1
0.3333334, 0.3333334
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
0.75, 0.75
1, 1
0.5, 0.5
0, 0
1, 1
0.06666666, 0.06666666
0.2, 0.2
1, 1
1, 1
1, 1
1, 1
1, 1
1, 1
